"time" "N1" "N2" "N3" "N4" "N5" "N6"
"26249" 6562 50.4824 20.5689 18.3741 7.2896 21.4634 2.0031
"26250" 6562.25 50.5064 20.5813 18.2942 7.3328 21.4564 1.9885
"26251" 6562.5 50.5225 20.6038 18.2119 7.3738 21.4597 1.9737
"26252" 6562.75 50.5315 20.6357 18.1276 7.4122 21.4728 1.9587
"26253" 6563 50.5341 20.6766 18.0416 7.4476 21.495 1.9437
"26254" 6563.25 50.5312 20.7258 17.9541 7.4798 21.5259 1.9286
"26255" 6563.5 50.5235 20.7831 17.8654 7.5084 21.5648 1.9134
"26256" 6563.75 50.5116 20.8478 17.7757 7.5333 21.6114 1.8982
"26257" 6564 50.4961 20.9197 17.6854 7.5542 21.6651 1.883
"26258" 6564.25 50.4776 20.9982 17.5944 7.5709 21.7256 1.8679
"26259" 6564.5 50.4567 21.083 17.5032 7.5832 21.7923 1.8527
"26260" 6564.75 50.4338 21.1736 17.4117 7.5912 21.8648 1.8377
"26261" 6565 50.4093 21.2697 17.3203 7.5946 21.9429 1.8227
"26262" 6565.25 50.3837 21.371 17.2289 7.5933 22.0261 1.8077
"26263" 6565.5 50.3574 21.4771 17.1378 7.5875 22.114 1.7929
"26264" 6565.75 50.3306 21.5877 17.047 7.577 22.2062 1.7782
"26265" 6566 50.3053 21.6939 16.9572 7.5621 22.303 1.7637
"26266" 6566.25 50.273 21.7894 16.8709 7.5436 22.4063 1.7495
"26267" 6566.5 50.2234 21.8774 16.7937 7.5226 22.5192 1.7364
"26268" 6566.75 50.1601 21.9594 16.7286 7.4997 22.6425 1.7245
"26269" 6567 50.085 22.0361 16.6766 7.4751 22.775 1.714
"26270" 6567.25 49.9989 22.108 16.6384 7.4489 22.9155 1.7049
"26271" 6567.5 49.9028 22.1754 16.614 7.4213 23.0622 1.6972
"26272" 6567.75 49.7973 22.2385 16.6035 7.3925 23.2132 1.6909
"26273" 6568 49.6831 22.2974 16.6071 7.3625 23.3668 1.6859
"26274" 6568.25 49.5608 22.3526 16.6247 7.3313 23.5212 1.6824
"26275" 6568.5 49.4311 22.4043 16.6563 7.2992 23.6745 1.6803
"26276" 6568.75 49.2946 22.4526 16.7019 7.2663 23.8248 1.6795
"26277" 6569 49.1521 22.498 16.7614 7.2325 23.9702 1.68
"26278" 6569.25 49.0043 22.5407 16.8348 7.1981 24.1089 1.6819
"26279" 6569.5 48.8518 22.581 16.9221 7.1631 24.2389 1.685
"26280" 6569.75 48.6954 22.6191 17.0231 7.1276 24.3582 1.6895
"26281" 6570 48.5356 22.6555 17.1379 7.0918 24.4651 1.6952
"26282" 6570.25 48.3734 22.6904 17.2662 7.0557 24.5576 1.7022
"26283" 6570.5 48.2092 22.7242 17.408 7.0194 24.6337 1.7104
"26284" 6570.75 48.0443 22.7573 17.5567 6.9832 24.6922 1.7198
"26285" 6571 47.8822 22.7917 17.6959 6.9474 24.7353 1.7307
"26286" 6571.25 47.7255 22.8285 17.8264 6.9126 24.7656 1.7431
"26287" 6571.5 47.5754 22.8661 17.949 6.8787 24.7844 1.7572
"26288" 6571.75 47.4347 22.8959 18.0648 6.8463 24.7934 1.7729
"26289" 6572 47.3063 22.9177 18.1748 6.8158 24.7939 1.7904
"26290" 6572.25 47.192 22.932 18.2791 6.7872 24.7863 1.8089
"26291" 6572.5 47.0929 22.9388 18.3777 6.761 24.7707 1.8283
"26292" 6572.75 47.0096 22.9379 18.4703 6.737 24.7469 1.8486
"26293" 6573 46.943 22.9292 18.5567 6.7154 24.7147 1.8699
"26294" 6573.25 46.8937 22.9124 18.6366 6.6963 24.674 1.8922
"26295" 6573.5 46.8624 22.8872 18.7096 6.6797 24.6244 1.9155
"26296" 6573.75 46.8499 22.8536 18.7756 6.6658 24.5659 1.9387
"26297" 6574 46.8568 22.8118 18.8347 6.6546 24.4988 1.9614
"26298" 6574.25 46.8832 22.762 18.8868 6.6462 24.4232 1.9836
"26299" 6574.5 46.9295 22.7041 18.932 6.6406 24.3392 2.0052
"26300" 6574.75 46.9959 22.6381 18.9699 6.6377 24.2469 2.0262
"26301" 6575 47.0825 22.5642 19.0007 6.6376 24.1462 2.0466
"26302" 6575.25 47.1894 22.4822 19.0242 6.6403 24.0372 2.0663
"26303" 6575.5 47.3169 22.3923 19.0403 6.6457 23.9199 2.0853
"26304" 6575.75 47.4651 22.2944 19.0488 6.654 23.7944 2.1036
"26305" 6576 47.6342 22.1886 19.0498 6.6651 23.6607 2.1212
"26306" 6576.25 47.8242 22.0748 19.0432 6.679 23.519 2.1377
"26307" 6576.5 48.0353 21.9536 19.0291 6.6958 23.3696 2.1517
"26308" 6576.75 48.2673 21.8257 19.0083 6.7152 23.2133 2.1624
"26309" 6577 48.5196 21.6915 18.981 6.7374 23.0508 2.1696
"26310" 6577.25 48.7915 21.5519 18.9479 6.7621 22.8828 2.1728
"26311" 6577.5 49.0819 21.4074 18.9095 6.7893 22.71 2.1714
"26312" 6577.75 49.3535 21.261 18.8685 6.8189 22.5355 2.1657
"26313" 6578 49.5624 21.1243 18.8357 6.8523 22.3715 2.1573
"26314" 6578.25 49.7324 21.0016 18.8061 6.8894 22.2223 2.1473
"26315" 6578.5 49.8774 20.8951 18.7676 6.93 22.0904 2.1364
"26316" 6578.75 50.003 20.805 18.7222 6.9734 21.9758 2.1248
"26317" 6579 50.1112 20.7304 18.6706 7.0188 21.8776 2.1125
"26318" 6579.25 50.2036 20.6706 18.6135 7.0656 21.795 2.0997
"26319" 6579.5 50.2816 20.6248 18.5515 7.1131 21.7271 2.0865
"26320" 6579.75 50.3464 20.5921 18.485 7.1608 21.673 2.0728
"26321" 6580 50.3992 20.572 18.4146 7.208 21.632 2.0587
"26322" 6580.25 50.4411 20.5636 18.3408 7.2544 21.6033 2.0444
"26323" 6580.5 50.4733 20.5664 18.2638 7.2993 21.5862 2.0298
"26324" 6580.75 50.4966 20.5797 18.1842 7.3423 21.5801 2.0149
"26325" 6581 50.5119 20.6029 18.1022 7.3831 21.5843 1.9999
"26326" 6581.25 50.5202 20.6356 18.0181 7.4212 21.5983 1.9848
"26327" 6581.5 50.5223 20.6772 17.9324 7.4563 21.6214 1.9695
"26328" 6581.75 50.5189 20.7271 17.8453 7.4881 21.653 1.9542
"26329" 6582 50.5106 20.785 17.7569 7.5164 21.6929 1.9388
"26330" 6582.25 50.4983 20.8503 17.6677 7.5409 21.7403 1.9234
"26331" 6582.5 50.4824 20.9227 17.5777 7.5613 21.7949 1.908
"26332" 6582.75 50.4636 21.0017 17.4872 7.5776 21.8562 1.8926
"26333" 6583 50.4424 21.0868 17.3965 7.5895 21.9237 1.8773
"26334" 6583.25 50.4192 21.1779 17.3055 7.5969 21.9972 1.862
"26335" 6583.5 50.3946 21.2744 17.2145 7.5998 22.076 1.8468
"26336" 6583.75 50.3688 21.376 17.1237 7.5981 22.16 1.8316
"26337" 6584 50.3423 21.4824 17.0331 7.5917 22.2486 1.8166
"26338" 6584.25 50.3155 21.593 16.9428 7.5807 22.3416 1.8017
"26339" 6584.5 50.2905 21.6978 16.8536 7.5653 22.4393 1.787
"26340" 6584.75 50.2559 21.7922 16.7686 7.5464 22.5439 1.7727
"26341" 6585 50.2044 21.8793 16.693 7.5252 22.6584 1.7595
"26342" 6585.25 50.1395 21.9606 16.6297 7.502 22.7832 1.7476
"26343" 6585.5 50.0629 22.0367 16.5796 7.4771 22.9172 1.7371
"26344" 6585.75 49.9755 22.1079 16.5431 7.4507 23.059 1.7281
"26345" 6586 49.8781 22.1746 16.5205 7.423 23.2068 1.7204
"26346" 6586.25 49.7714 22.2371 16.5117 7.3939 23.3588 1.7142
"26347" 6586.5 49.656 22.2955 16.517 7.3637 23.5133 1.7094
"26348" 6586.75 49.5326 22.3502 16.5362 7.3324 23.6682 1.706
"26349" 6587 49.402 22.4013 16.5693 7.3002 23.8219 1.7039
"26350" 6587.25 49.2647 22.4492 16.6164 7.2671 23.9723 1.7033
"26351" 6587.5 49.1214 22.4942 16.6773 7.2332 24.1176 1.704
"26352" 6587.75 48.9729 22.5365 16.7521 7.1986 24.256 1.7061
"26353" 6588 48.8199 22.5764 16.8407 7.1635 24.3853 1.7095
"26354" 6588.25 48.663 22.6143 16.943 7.128 24.5038 1.7142
"26355" 6588.5 48.503 22.6505 17.0589 7.0921 24.6095 1.7201
"26356" 6588.75 48.3405 22.6853 17.1883 7.056 24.7006 1.7274
"26357" 6589 48.1763 22.719 17.3311 7.0197 24.775 1.7358
"26358" 6589.25 48.0117 22.7522 17.4783 6.9835 24.8317 1.7456
"26359" 6589.5 47.8504 22.7868 17.6157 6.9478 24.8735 1.7568
"26360" 6589.75 47.6947 22.8241 17.7446 6.9131 24.9026 1.7696
"26361" 6590 47.5457 22.8611 17.8656 6.8794 24.9202 1.7841
"26362" 6590.25 47.4066 22.8899 17.9801 6.8472 24.9282 1.8003
"26363" 6590.5 47.2802 22.9108 18.0889 6.8169 24.9277 1.8182
"26364" 6590.75 47.168 22.9241 18.1919 6.7886 24.9191 1.8372
"26365" 6591 47.0711 22.9299 18.2891 6.7627 24.9023 1.8569
"26366" 6591.25 46.9903 22.928 18.3804 6.739 24.8772 1.8777
"26367" 6591.5 46.9262 22.9182 18.4655 6.7178 24.8437 1.8994
"26368" 6591.75 46.8797 22.9002 18.544 6.699 24.8015 1.9221
"26369" 6592 46.8513 22.8737 18.6155 6.6829 24.7503 1.9458
"26370" 6592.25 46.8419 22.8389 18.6801 6.6694 24.6901 1.9693
"26371" 6592.5 46.8519 22.7958 18.7377 6.6587 24.6213 1.9923
"26372" 6592.75 46.8817 22.7446 18.7884 6.6507 24.5439 2.0146
"26373" 6593 46.9315 22.6854 18.8321 6.6455 24.458 2.0364
"26374" 6593.25 47.0014 22.6181 18.8686 6.6431 24.3637 2.0576
"26375" 6593.5 47.0917 22.5428 18.898 6.6435 24.2609 2.0782
"26376" 6593.75 47.2024 22.4594 18.92 6.6467 24.1498 2.098
"26377" 6594 47.3338 22.368 18.9346 6.6527 24.0303 2.1172
"26378" 6594.25 47.486 22.2687 18.9417 6.6616 23.9026 2.1356
"26379" 6594.5 47.6591 22.1613 18.9412 6.6732 23.7666 2.1532
"26380" 6594.75 47.8533 22.0461 18.933 6.6877 23.6225 2.1696
"26381" 6595 48.0687 21.9235 18.9177 6.705 23.4708 2.1831
"26382" 6595.25 48.3049 21.7943 18.8956 6.7251 23.3123 2.1934
"26383" 6595.5 48.5614 21.659 18.8673 6.7479 23.1478 2.1998
"26384" 6595.75 48.8372 21.5184 18.8333 6.7731 22.9778 2.2021
"26385" 6596 49.1315 21.373 18.7941 6.8008 22.8031 2.1999
"26386" 6596.25 49.3886 21.2277 18.7542 6.8312 22.6288 2.1933
"26387" 6596.5 49.5883 21.0938 18.724 6.8654 22.4668 2.1844
"26388" 6596.75 49.7526 20.9744 18.6927 6.9033 22.3202 2.1741
"26389" 6597 49.8936 20.8713 18.653 6.9446 22.1912 2.1629
"26390" 6597.25 50.0155 20.7845 18.6065 6.9885 22.0795 2.151
"26391" 6597.5 50.1204 20.7131 18.5541 7.0343 21.9841 2.1385
"26392" 6597.75 50.2098 20.6563 18.4963 7.0814 21.9042 2.1254
"26393" 6598 50.2849 20.6134 18.4337 7.129 21.8389 2.1119
"26394" 6598.25 50.3471 20.5834 18.3668 7.1766 21.7873 2.0979
"26395" 6598.5 50.3975 20.5658 18.296 7.2238 21.7488 2.0836
"26396" 6598.75 50.4373 20.5598 18.2219 7.2698 21.7225 2.069
"26397" 6599 50.4675 20.5649 18.1447 7.3143 21.7077 2.0541
"26398" 6599.25 50.4889 20.5803 18.065 7.3569 21.7038 2.039
"26399" 6599.5 50.5027 20.6056 17.983 7.3971 21.7101 2.0238
"26400" 6599.75 50.5095 20.6402 17.899 7.4346 21.7261 2.0084
"26401" 6600 50.5103 20.6835 17.8134 7.469 21.7512 1.9929
"26402" 6600.25 50.5056 20.7352 17.7264 7.5001 21.7849 1.9774
"26403" 6600.5 50.4964 20.7946 17.6384 7.5275 21.8265 1.9618
"26404" 6600.75 50.4832 20.8614 17.5494 7.5511 21.8758 1.9461
"26405" 6601 50.4665 20.9352 17.4598 7.5705 21.9321 1.9305
"26406" 6601.25 50.4471 21.0155 17.3697 7.5858 21.995 1.9149
"26407" 6601.5 50.4253 21.1018 17.2793 7.5966 22.0642 1.8994
"26408" 6601.75 50.4017 21.194 17.1889 7.603 22.1391 1.8839
"26409" 6602 50.3767 21.2915 17.0984 7.6048 22.2195 1.8685
"26410" 6602.25 50.3507 21.394 17.0081 7.6019 22.3048 1.8532
"26411" 6602.5 50.324 21.5012 16.918 7.5945 22.3948 1.838
"26412" 6602.75 50.2971 21.6117 16.8284 7.5823 22.4891 1.8229
"26413" 6603 50.272 21.7137 16.7402 7.566 22.5885 1.8081
"26414" 6603.25 50.2327 21.806 16.6574 7.5464 22.6956 1.7938
"26415" 6603.5 50.1776 21.8915 16.585 7.5246 22.813 1.7807
"26416" 6603.75 50.1096 21.9714 16.5251 7.501 22.9405 1.769
"26417" 6604 50.0301 22.0461 16.4785 7.4757 23.0771 1.7587
"26418" 6604.25 49.9401 22.1161 16.4455 7.4489 23.221 1.7498
"26419" 6604.5 49.8402 22.1817 16.4264 7.4208 23.3706 1.7424
"26420" 6604.75 49.7311 22.243 16.4211 7.3914 23.524 1.7365
"26421" 6605 49.6135 22.3004 16.4297 7.3609 23.6793 1.732
"26422" 6605.25 49.4882 22.354 16.4523 7.3293 23.8347 1.7289
"26423" 6605.5 49.3557 22.4043 16.4887 7.2968 23.9884 1.7272
"26424" 6605.75 49.2168 22.4514 16.539 7.2634 24.1384 1.7269
"26425" 6606 49.0721 22.4956 16.6032 7.2293 24.2828 1.7279
"26426" 6606.25 48.9224 22.5372 16.681 7.1946 24.4196 1.7304
"26427" 6606.5 48.7684 22.5766 16.7726 7.1594 24.547 1.7341
"26428" 6606.75 48.6107 22.614 16.8778 7.1237 24.6631 1.7392
"26429" 6607 48.45 22.6498 16.9966 7.0877 24.7658 1.7456
"26430" 6607.25 48.2872 22.6842 17.1288 7.0515 24.8533 1.7533
"26431" 6607.5 48.1228 22.7177 17.2741 7.0152 24.9237 1.7622
"26432" 6607.75 47.9588 22.7512 17.4181 6.9791 24.9767 1.7724
"26433" 6608 47.7989 22.7865 17.5526 6.9436 25.0155 1.7842
"26434" 6608.25 47.645 22.8246 17.6788 6.9091 25.0418 1.7977
"26435" 6608.5 47.4983 22.8598 17.7975 6.8758 25.057 1.8128
"26436" 6608.75 47.3624 22.8866 17.91 6.844 25.0629 1.8297
"26437" 6609 47.2397 22.9057 18.0167 6.8142 25.0604 1.8482
"26438" 6609.25 47.1315 22.9171 18.1177 6.7866 25.0496 1.8676
"26439" 6609.5 47.0389 22.9209 18.213 6.7612 25.0306 1.8879
"26440" 6609.75 46.9626 22.917 18.3022 6.7382 25.0033 1.9091
"26441" 6610 46.9033 22.905 18.3851 6.7176 24.9673 1.9314
"26442" 6610.25 46.8617 22.8847 18.4613 6.6995 24.9224 1.9548
"26443" 6610.5 46.8386 22.856 18.5305 6.6841 24.8684 1.9789
"26444" 6610.75 46.8347 22.8188 18.5928 6.6714 24.8054 2.0026
"26445" 6611 46.8505 22.7734 18.6481 6.6615 24.7338 2.0256
"26446" 6611.25 46.8861 22.7199 18.6965 6.6543 24.6535 2.0482
"26447" 6611.5 46.9419 22.6584 18.7379 6.65 24.5646 2.0701
"26448" 6611.75 47.0179 22.5887 18.7721 6.6484 24.4673 2.0913
"26449" 6612 47.1144 22.511 18.7991 6.6497 24.3614 2.112
"26450" 6612.25 47.2315 22.4252 18.8187 6.6538 24.2471 2.1319
"26451" 6612.5 47.3694 22.3313 18.8309 6.6607 24.1244 2.151
"26452" 6612.75 47.5282 22.2295 18.8356 6.6704 23.9933 2.1695
"26453" 6613 47.7081 22.1196 18.8327 6.683 23.8539 2.1871
"26454" 6613.25 47.9091 22.002 18.8222 6.6984 23.7065 2.2028
"26455" 6613.5 48.1314 21.8772 18.8048 6.7167 23.5517 2.2155
"26456" 6613.75 48.3743 21.746 18.7808 6.7377 23.3902 2.2247
"26457" 6614 48.6373 21.6089 18.7507 6.7613 23.2229 2.2299
"26458" 6614.25 48.9195 21.4667 18.7151 6.7874 23.0503 2.2308
"26459" 6614.5 49.2126 21.3202 18.6748 6.8159 22.8735 2.2269
"26460" 6614.75 49.4474 21.1779 18.6376 6.8475 22.7015 2.2194
"26461" 6615 49.6339 21.0485 18.6096 6.8831 22.5434 2.2098
"26462" 6615.25 49.7899 20.9345 18.5755 6.9222 22.4018 2.1991
"26463" 6615.5 49.9245 20.8369 18.5338 6.9645 22.2779 2.1875
"26464" 6615.75 50.0408 20.7553 18.4856 7.0092 22.1711 2.1752
"26465" 6616 50.1405 20.6889 18.4317 7.0555 22.0804 2.1623
"26466" 6616.25 50.2251 20.6368 18.3726 7.1028 22.0051 2.1489
"26467" 6616.5 50.2958 20.5983 18.3089 7.1506 21.9441 2.135
"26468" 6616.75 50.354 20.5726 18.241 7.1981 21.8967 2.1208
"26469" 6617 50.4007 20.5589 18.1695 7.2449 21.8622 2.1062
"26470" 6617.25 50.4371 20.5567 18.0947 7.2905 21.8396 2.0913
"26471" 6617.5 50.4642 20.5653 18.0171 7.3345 21.8285 2.0761
"26472" 6617.75 50.4829 20.5841 17.937 7.3763 21.8281 2.0608
"26473" 6618 50.4942 20.6125 17.8547 7.4156 21.8378 2.0453
"26474" 6618.25 50.4988 20.6501 17.7706 7.4521 21.857 2.0297
"26475" 6618.5 50.4976 20.6962 17.685 7.4853 21.8851 2.0139
"26476" 6618.75 50.4912 20.7505 17.5981 7.5151 21.9217 1.9982
"26477" 6619 50.4805 20.8124 17.5101 7.5412 21.9662 1.9823
"26478" 6619.25 50.4659 20.8816 17.4214 7.5634 22.0181 1.9665
"26479" 6619.5 50.4482 20.9575 17.3321 7.5813 22.0769 1.9507
"26480" 6619.75 50.4279 21.0397 17.2423 7.595 22.1423 1.9349
"26481" 6620 50.4053 21.128 17.1524 7.6043 22.2138 1.9192
"26482" 6620.25 50.3811 21.2219 17.0623 7.609 22.2909 1.9035
"26483" 6620.5 50.3556 21.321 16.9724 7.6091 22.3733 1.8879
"26484" 6620.75 50.3293 21.425 16.8826 7.6046 22.4607 1.8725
"26485" 6621 50.3024 21.5335 16.7932 7.5954 22.5526 1.8571
"26486" 6621.25 50.2759 21.6423 16.7043 7.5817 22.6488 1.8419
"26487" 6621.5 50.2478 21.7402 16.6178 7.564 22.7508 1.8269
"26488" 6621.75 50.2021 21.8298 16.5388 7.5435 22.8619 1.8129
"26489" 6622 50.142 21.913 16.4711 7.521 22.9834 1.8001
"26490" 6622.25 50.0695 21.9909 16.4162 7.4967 23.1149 1.7888
"26491" 6622.5 49.9859 22.0637 16.3748 7.4708 23.2548 1.7788
"26492" 6622.75 49.892 22.132 16.347 7.4435 23.4016 1.7704
"26493" 6623 49.7885 22.1958 16.333 7.4148 23.5533 1.7634
"26494" 6623.25 49.6761 22.2556 16.3329 7.385 23.7082 1.7579
"26495" 6623.5 49.5555 22.3115 16.3466 7.354 23.8644 1.7539
"26496" 6623.75 49.4274 22.3637 16.3742 7.322 24.02 1.7513
"26497" 6624 49.2923 22.4127 16.4155 7.2891 24.1732 1.7501
"26498" 6624.25 49.1511 22.4586 16.4707 7.2555 24.3219 1.7503
"26499" 6624.5 49.0045 22.5018 16.5397 7.2211 24.4644 1.7519
"26500" 6624.75 48.853 22.5425 16.6223 7.1861 24.5986 1.7549
"26501" 6625 48.6975 22.5811 16.7185 7.1507 24.7225 1.7592
"26502" 6625.25 48.5387 22.6178 16.8282 7.1149 24.8344 1.7649
"26503" 6625.5 48.3772 22.6531 16.9514 7.0788 24.9322 1.7719
"26504" 6625.75 48.2138 22.6871 17.088 7.0425 25.014 1.7801
"26505" 6626 48.0493 22.7204 17.2348 7.0062 25.0781 1.7896
"26506" 6626.25 47.8867 22.7545 17.3744 6.9703 25.1258 1.8006
"26507" 6626.5 47.7291 22.7908 17.5051 6.9352 25.1601 1.8132
"26508" 6626.75 47.5777 22.8293 17.6278 6.901 25.1823 1.8274
"26509" 6627 47.4349 22.8613 17.7435 6.8682 25.1939 1.8434
"26510" 6627.25 47.3039 22.8853 17.8532 6.8372 25.1967 1.8612
"26511" 6627.5 47.1867 22.9014 17.9573 6.8082 25.1911 1.8803
"26512" 6627.75 47.0846 22.91 18.0556 6.7814 25.1772 1.9004
"26513" 6628 46.9983 22.9109 18.1481 6.7569 25.1549 1.9213
"26514" 6628.25 46.9286 22.9039 18.2344 6.7348 25.1241 1.9432
"26515" 6628.5 46.8763 22.8888 18.3143 6.7152 25.0845 1.9663
"26516" 6628.75 46.8421 22.8652 18.3874 6.6982 25.0357 1.9904
"26517" 6629 46.8267 22.833 18.4534 6.6839 24.9778 2.0147
"26518" 6629.25 46.8308 22.7925 18.5126 6.6723 24.9109 2.0384
"26519" 6629.5 46.8548 22.7439 18.5648 6.6635 24.8353 2.0616
"26520" 6629.75 46.8988 22.6871 18.61 6.6575 24.7511 2.0841
"26521" 6630 46.9631 22.6221 18.6482 6.6543 24.6582 2.1061
"26522" 6630.25 47.0478 22.5491 18.6792 6.654 24.5567 2.1273
"26523" 6630.5 47.153 22.4679 18.7029 6.6564 24.4466 2.1479
"26524" 6630.75 47.2791 22.3787 18.7193 6.6617 24.328 2.1678
"26525" 6631 47.4261 22.2814 18.7282 6.6699 24.201 2.1869
"26526" 6631.25 47.5941 22.1761 18.7296 6.6809 24.0656 2.2052
"26527" 6631.5 47.7833 22.0628 18.7234 6.6948 23.9218 2.2224
"26528" 6631.75 47.9938 21.942 18.7098 6.7115 23.7701 2.237
"26529" 6632 48.2254 21.8143 18.6895 6.731 23.6114 2.2484
"26530" 6632.25 48.4776 21.6804 18.6629 6.7532 23.4463 2.2559
"26531" 6632.5 48.7494 21.541 18.6305 6.778 23.2756 2.2593
"26532" 6632.75 49.04 21.3967 18.5928 6.8052 23.1 2.2581
"26533" 6633 49.3138 21.2504 18.5525 6.835 22.9225 2.2523
"26534" 6633.25 49.5244 21.1136 18.5202 6.8685 22.7554 2.2436
"26535" 6633.5 49.6957 20.9908 18.4914 6.9057 22.6036 2.2333
"26536" 6633.75 49.8417 20.8842 18.454 6.9464 22.4692 2.222
"26537" 6634 49.9679 20.794 18.4096 6.9899 22.3525 2.2099
"26538" 6634.25 50.0767 20.7194 18.359 7.0355 22.2526 2.1972
"26539" 6634.5 50.1694 20.6596 18.303 7.0824 22.1685 2.1839
"26540" 6634.75 50.2476 20.6138 18.2421 7.13 22.0994 2.1702
"26541" 6635 50.3125 20.5811 18.1769 7.1777 22.0444 2.1559
"26542" 6635.25 50.3654 20.561 18.1077 7.225 22.0027 2.1413
"26543" 6635.5 50.4073 20.5526 18.035 7.2714 21.9735 2.1264
"26544" 6635.75 50.4393 20.5554 17.9593 7.3163 21.9562 2.1112
"26545" 6636 50.4624 20.5687 17.881 7.3593 21.95 2.0958
"26546" 6636.25 50.4775 20.5919 17.8002 7.4 21.9542 2.0801
"26547" 6636.5 50.4856 20.6246 17.7175 7.438 21.9684 2.0644
"26548" 6636.75 50.4875 20.666 17.6332 7.473 21.9918 2.0485
"26549" 6637 50.4836 20.716 17.5474 7.5047 22.0241 2.0325
"26550" 6637.25 50.4751 20.7737 17.4604 7.5328 22.0645 2.0165
"26551" 6637.5 50.4625 20.8389 17.3725 7.557 22.1126 2.0005
"26552" 6637.75 50.4463 20.9111 17.284 7.5772 22.168 1.9844
"26553" 6638 50.4272 20.9899 17.1949 7.5932 22.2302 1.9684
"26554" 6638.25 50.4056 21.0749 17.1055 7.6048 22.2987 1.9525
"26555" 6638.5 50.3822 21.1656 17.016 7.6119 22.3731 1.9366
"26556" 6638.75 50.3573 21.2618 16.9265 7.6144 22.4531 1.9207
"26557" 6639 50.3313 21.3631 16.837 7.6123 22.5382 1.905
"26558" 6639.25 50.3046 21.4691 16.7479 7.6055 22.628 1.8894
"26559" 6639.5 50.2776 21.5792 16.6591 7.5941 22.7222 1.8738
"26560" 6639.75 50.2524 21.6828 16.5714 7.5783 22.8212 1.8585
"26561" 6640 50.2157 21.7762 16.4882 7.5591 22.9275 1.8438
"26562" 6640.25 50.1626 21.8625 16.4147 7.5376 23.044 1.8301
"26563" 6640.5 50.0961 21.9429 16.3534 7.5141 23.1709 1.8179
"26564" 6640.75 50.018 22.0182 16.3052 7.489 23.3071 1.807
"26565" 6641 49.9291 22.0887 16.2706 7.4623 23.4511 1.7977
"26566" 6641.25 49.8303 22.1546 16.2496 7.4343 23.601 1.7899
"26567" 6641.5 49.7223 22.2164 16.2424 7.405 23.7551 1.7836
"26568" 6641.75 49.6057 22.2741 16.249 7.3746 23.9115 1.7787
"26569" 6642 49.4811 22.3281 16.2694 7.343 24.0682 1.7753
"26570" 6642.25 49.3494 22.3786 16.3036 7.3106 24.2235 1.7734
"26571" 6642.5 49.2112 22.426 16.3515 7.2772 24.3753 1.7729
"26572" 6642.75 49.0672 22.4704 16.4131 7.2432 24.5219 1.7738
"26573" 6643 48.9181 22.5123 16.4884 7.2085 24.6611 1.7761
"26574" 6643.25 48.7645 22.5519 16.5774 7.1732 24.7911 1.7798
"26575" 6643.5 48.6073 22.5895 16.6798 7.1376 24.9099 1.7849
"26576" 6643.75 48.4472 22.6255 16.7956 7.1016 25.0156 1.7913
"26577" 6644 48.2847 22.6601 16.9248 7.0654 25.1062 1.799
"26578" 6644.25 48.1207 22.6937 17.0672 7.0291 25.1799 1.808
"26579" 6644.5 47.9568 22.7272 17.2112 6.9929 25.2358 1.8184
"26580" 6644.75 47.7966 22.7623 17.3456 6.9573 25.277 1.8303
"26581" 6645 47.6422 22.8001 17.4717 6.9227 25.3055 1.8439
"26582" 6645.25 47.4947 22.8365 17.5901 6.8891 25.3224 1.8592
"26583" 6645.5 47.3576 22.8645 17.7023 6.8571 25.3297 1.8763
"26584" 6645.75 47.2335 22.8846 17.8086 6.8271 25.3283 1.8951
"26585" 6646 47.1238 22.897 17.9093 6.7992 25.3186 1.9149
"26586" 6646.25 47.0297 22.9018 18.0043 6.7735 25.3004 1.9357
"26587" 6646.5 46.9518 22.8988 18.0932 6.7502 25.2738 1.9574
"26588" 6646.75 46.891 22.8877 18.1759 6.7294 25.2383 1.9802
"26589" 6647 46.848 22.8683 18.2519 6.7111 25.1938 2.0041
"26590" 6647.25 46.8236 22.8403 18.321 6.6955 25.14 2.0288
"26591" 6647.5 46.8184 22.8038 18.3831 6.6826 25.0771 2.0531
"26592" 6647.75 46.833 22.759 18.4383 6.6725 25.0053 2.0768
"26593" 6648 46.8677 22.706 18.4866 6.6652 24.9246 2.1
"26594" 6648.25 46.9225 22.6449 18.5278 6.6607 24.8353 2.1225
"26595" 6648.5 46.9979 22.5756 18.562 6.659 24.7372 2.1443
"26596" 6648.75 47.0938 22.4982 18.5889 6.6602 24.6305 2.1655
"26597" 6649 47.2104 22.4127 18.6085 6.6642 24.5152 2.1859
"26598" 6649.25 47.348 22.3191 18.6207 6.6711 24.3913 2.2056
"26599" 6649.5 47.5066 22.2174 18.6254 6.6809 24.2589 2.2245
"26600" 6649.75 47.6865 22.1077 18.6226 6.6935 24.118 2.2426
"26601" 6650 47.8877 21.9901 18.6123 6.709 23.9689 2.2587
"26602" 6650.25 48.1102 21.8653 18.5949 6.7273 23.8123 2.2717
"26603" 6650.5 48.3535 21.7341 18.5711 6.7484 23.649 2.2811
"26604" 6650.75 48.617 21.597 18.5413 6.7721 23.4797 2.2864
"26605" 6651 48.8997 21.4548 18.5061 6.7984 23.3052 2.2873
"26606" 6651.25 49.193 21.3084 18.4663 6.827 23.1264 2.2833
"26607" 6651.5 49.4274 21.1664 18.4296 6.8588 22.9527 2.2756
