"time" "N1" "N2" "N3" "N4" "N5" "R1" "R2" "R3" "R4" "R5"
"240" 1059.5 15.6724 18.0079 27.5604 14.5588 43.746 0.3914 0.1452 0.2956 0.1002 0.2717
"241" 1059.75 15.6709 18.1077 27.908 14.3914 43.4943 0.3799 0.1464 0.303 0.0994 0.2678
"242" 1060 15.6639 18.2151 28.2714 14.2216 43.2296 0.3678 0.1474 0.3107 0.0987 0.2636
"243" 1060.25 15.6515 18.3292 28.6496 14.0497 42.953 0.3552 0.1484 0.3186 0.098 0.2591
"244" 1060.5 15.6342 18.4493 29.0418 13.876 42.6653 0.3421 0.1492 0.3267 0.0973 0.2544
"245" 1060.75 15.6121 18.5748 29.4464 13.7009 42.3675 0.3285 0.1499 0.3351 0.0967 0.2494
"246" 1061 15.5862 18.7064 29.8531 13.5251 42.062 0.3151 0.1509 0.3442 0.0963 0.2446
"247" 1061.25 15.5575 18.8456 30.2593 13.3494 41.7518 0.3017 0.1519 0.3536 0.0959 0.2396
"248" 1061.5 15.5264 18.9921 30.6651 13.1742 41.4375 0.2882 0.1529 0.363 0.0956 0.2345
"249" 1061.75 15.4929 19.1455 31.0709 12.9996 41.1196 0.2747 0.1537 0.3724 0.0953 0.2291
"250" 1062 15.4572 19.3052 31.4764 12.8256 40.7983 0.2612 0.1545 0.3818 0.095 0.2235
"251" 1062.25 15.4194 19.4665 31.8825 12.6524 40.4746 0.2477 0.1553 0.3915 0.0947 0.218
"252" 1062.5 15.3803 19.627 32.2901 12.4806 40.1497 0.2342 0.1562 0.4012 0.0946 0.2125
"253" 1062.75 15.34 19.7868 32.6996 12.3101 39.8242 0.2206 0.1569 0.411 0.0944 0.207
"254" 1063 15.2983 19.946 33.111 12.1411 39.4981 0.2069 0.1576 0.4206 0.0942 0.2015
"255" 1063.25 15.2555 20.1046 33.5241 11.9735 39.1714 0.1931 0.1582 0.4302 0.094 0.1959
"256" 1063.5 15.2115 20.2624 33.939 11.8073 38.8443 0.1793 0.1587 0.4398 0.0938 0.1902
"257" 1063.75 15.1662 20.4195 34.3555 11.6425 38.5168 0.1653 0.1591 0.4493 0.0937 0.1846
"258" 1064 15.1198 20.5758 34.7737 11.4792 38.189 0.1513 0.1594 0.4587 0.0935 0.1789
"259" 1064.25 15.0722 20.7313 35.1935 11.3174 37.8608 0.1372 0.1596 0.468 0.0933 0.1731
"260" 1064.5 15.0245 20.8646 35.6092 11.1575 37.5347 0.1241 0.1616 0.4796 0.0938 0.1694
"261" 1064.75 14.9718 20.9266 35.9381 11.01 37.2482 0.1181 0.1722 0.5006 0.0977 0.1748
"262" 1065 14.8962 20.9524 36.2034 10.8853 37.0407 0.1148 0.184 0.5206 0.1027 0.1825
"263" 1065.25 14.8044 20.9531 36.4243 10.7834 36.9135 0.1121 0.194 0.5356 0.1075 0.1894
"264" 1065.5 14.6992 20.9323 36.6066 10.7021 36.8594 0.1098 0.202 0.5457 0.112 0.1954
"265" 1065.75 14.5824 20.8925 36.7544 10.6391 36.8713 0.1078 0.208 0.5512 0.1162 0.2004
"266" 1066 14.4556 20.8358 36.8707 10.5924 36.9431 0.106 0.2123 0.5525 0.12 0.2044
"267" 1066.25 14.3202 20.7641 36.9586 10.5603 37.0691 0.1043 0.215 0.55 0.1234 0.2077
"268" 1066.5 14.1774 20.6789 37.0206 10.5412 37.2443 0.1029 0.2162 0.544 0.1266 0.2101
"269" 1066.75 14.0281 20.5816 37.0589 10.5337 37.4643 0.1016 0.216 0.5348 0.1294 0.2117
"270" 1067 13.8734 20.4736 37.0755 10.5365 37.7251 0.1004 0.2145 0.5226 0.132 0.2126
"271" 1067.25 13.714 20.356 37.0723 10.5485 38.0229 0.0993 0.2119 0.5077 0.1343 0.2129
"272" 1067.5 13.5507 20.2297 37.051 10.5687 38.3545 0.0983 0.2083 0.4904 0.1363 0.2126
"273" 1067.75 13.3842 20.0958 37.013 10.596 38.7168 0.0974 0.2036 0.4707 0.1381 0.2117
"274" 1068 13.215 19.9551 36.9598 10.6297 39.1069 0.0965 0.1981 0.4491 0.1397 0.2102
"275" 1068.25 13.0436 19.8083 36.8927 10.6688 39.5222 0.0958 0.1918 0.4255 0.1411 0.2083
"276" 1068.5 12.871 19.6568 36.814 10.7129 39.9523 0.0953 0.1852 0.4012 0.1424 0.2064
"277" 1068.75 12.6989 19.5036 36.7299 10.7623 40.3811 0.0951 0.1787 0.3772 0.1437 0.2046
"278" 1069 12.5281 19.3498 36.6423 10.8168 40.8097 0.0949 0.1719 0.3529 0.145 0.2027
"279" 1069.25 12.3585 19.1955 36.5513 10.8762 41.2384 0.0947 0.1649 0.3285 0.1462 0.2007
"280" 1069.5 12.1902 19.0407 36.4571 10.9402 41.6671 0.0945 0.1576 0.3038 0.1473 0.1985
"281" 1069.75 12.0233 18.8856 36.3598 11.0084 42.0959 0.0943 0.15 0.2789 0.1483 0.1962
"282" 1070 11.8577 18.7301 36.2595 11.0807 42.5248 0.0941 0.1422 0.2537 0.1493 0.1937
"283" 1070.25 11.6936 18.5744 36.1563 11.1567 42.9537 0.0939 0.1341 0.2284 0.1501 0.1911
"284" 1070.5 11.5308 18.4185 36.0503 11.2362 43.3828 0.0937 0.1258 0.2028 0.1508 0.1883
"285" 1070.75 11.3695 18.2625 35.9416 11.3189 43.8119 0.0936 0.1173 0.1771 0.1515 0.1854
"286" 1071 11.2102 18.1075 35.8325 11.3873 44.2442 0.0938 0.1097 0.1521 0.1523 0.1831
"287" 1071.25 11.0573 17.9539 35.734 11.428 44.6361 0.0956 0.1067 0.1336 0.1546 0.1843
"288" 1071.5 10.9185 17.7947 35.6271 11.4617 45.0027 0.099 0.1064 0.1194 0.1575 0.1878
"289" 1071.75 10.8072 17.6563 35.447 11.4757 45.3335 0.1078 0.1129 0.1147 0.1623 0.1965
"290" 1072 10.7382 17.5689 35.2311 11.477 45.6138 0.1179 0.1201 0.1126 0.1664 0.2046
"291" 1072.25 10.7109 17.5266 34.9896 11.4687 45.8554 0.1283 0.1265 0.1107 0.1692 0.2109
"292" 1072.5 10.7244 17.5227 34.7254 11.4518 46.0615 0.1388 0.1321 0.109 0.1709 0.2155
"293" 1072.75 10.7777 17.5512 34.4413 11.4271 46.2347 0.1495 0.1369 0.1074 0.1715 0.2187
"294" 1073 10.8634 17.6075 34.1404 11.3956 46.3788 0.1604 0.1412 0.1063 0.1712 0.2209
"295" 1073.25 10.9503 17.6908 33.8318 11.3604 46.507 0.1714 0.1456 0.1057 0.1708 0.2224
"296" 1073.5 11.0349 17.7998 33.5184 11.3226 46.6235 0.1825 0.1496 0.1051 0.1703 0.2231
"297" 1073.75 11.1173 17.9329 33.2008 11.2823 46.7289 0.1935 0.1534 0.1046 0.1698 0.223
"298" 1074 11.1976 18.0886 32.8796 11.2397 46.8237 0.2044 0.1569 0.1041 0.1692 0.2222
"299" 1074.25 11.2759 18.2657 32.5553 11.195 46.9083 0.2153 0.1601 0.1037 0.1685 0.2207
"300" 1074.5 11.3522 18.4629 32.2283 11.1482 46.9831 0.2262 0.1631 0.1032 0.1677 0.2185
"301" 1074.75 11.4266 18.6792 31.8989 11.0995 47.0486 0.2369 0.1658 0.1028 0.1669 0.2157
"302" 1075 11.4991 18.9136 31.5676 11.049 47.105 0.2476 0.1683 0.1024 0.166 0.2123
"303" 1075.25 11.5698 19.1652 31.2347 10.9968 47.1527 0.2582 0.1705 0.102 0.165 0.2084
"304" 1075.5 11.6388 19.433 30.9005 10.9431 47.192 0.2687 0.1726 0.1016 0.164 0.2038
"305" 1075.75 11.706 19.7162 30.5653 10.8878 47.2231 0.2791 0.1744 0.1012 0.1629 0.1988
"306" 1076 11.7716 20.014 30.2294 10.8311 47.2465 0.2894 0.176 0.1009 0.1618 0.1932
"307" 1076.25 11.8356 20.3256 29.893 10.7731 47.2623 0.2996 0.1774 0.1005 0.1606 0.1872
"308" 1076.5 11.8981 20.6487 29.5566 10.714 47.2712 0.3098 0.1786 0.1003 0.1594 0.1808
"309" 1076.75 11.9598 20.9763 29.2218 10.6543 47.276 0.3198 0.1799 0.1001 0.1582 0.1743
"310" 1077 12.021 21.3074 28.8891 10.5942 47.2774 0.3298 0.181 0.1 0.1569 0.1676
"311" 1077.25 12.0815 21.642 28.5584 10.5338 47.2756 0.3396 0.182 0.0998 0.1556 0.1608
"312" 1077.5 12.1415 21.9801 28.2297 10.4731 47.2705 0.3493 0.1829 0.0997 0.1543 0.1538
"313" 1077.75 12.2009 22.3216 27.9032 10.412 47.262 0.3589 0.1838 0.0995 0.153 0.1466
"314" 1078 12.2597 22.6667 27.5788 10.3506 47.2502 0.3684 0.1845 0.0994 0.1516 0.1392
"315" 1078.25 12.3182 23.0079 27.2572 10.2892 47.2367 0.3779 0.1855 0.0996 0.1504 0.1322
"316" 1078.5 12.3829 23.3065 26.9503 10.2326 47.22 0.3878 0.188 0.102 0.1496 0.1274
"317" 1078.75 12.4455 23.5735 26.6951 10.1962 47.1491 0.3968 0.1913 0.1081 0.1493 0.1244
"318" 1079 12.4935 23.8134 26.513 10.1893 47.0258 0.4032 0.1934 0.1155 0.1491 0.1213
"319" 1079.25 12.5257 24.0233 26.4114 10.2152 46.8469 0.4068 0.1939 0.1239 0.1488 0.118
"320" 1079.5 12.5406 24.1995 26.3976 10.2745 46.6085 0.4072 0.1928 0.1336 0.1486 0.1146
"321" 1079.75 12.5391 24.3433 26.4841 10.3411 46.315 0.4046 0.1914 0.1451 0.1485 0.1115
"322" 1080 12.5218 24.4551 26.6806 10.408 45.9692 0.3982 0.1891 0.1578 0.1485 0.1085
"323" 1080.25 12.4879 24.5326 26.9932 10.4753 45.5696 0.3879 0.1858 0.1714 0.1485 0.1052
"324" 1080.5 12.4366 24.5735 27.4235 10.5429 45.1148 0.3736 0.1818 0.1863 0.1485 0.1021
"325" 1080.75 12.3755 24.5935 27.8813 10.613 44.6313 0.3598 0.1802 0.2053 0.1496 0.1015
"326" 1081 12.3126 24.6088 28.3405 10.6879 44.1456 0.346 0.1786 0.2246 0.1509 0.1012
"327" 1081.25 12.2481 24.6201 28.8019 10.7678 43.6591 0.3321 0.1769 0.2439 0.1521 0.1008
"328" 1081.5 12.1821 24.6274 29.2655 10.8528 43.172 0.318 0.175 0.2631 0.1534 0.1005
"329" 1081.75 12.1146 24.6308 29.7311 10.9428 42.6843 0.3039 0.1728 0.2823 0.1546 0.1001
"330" 1082 12.0457 24.6303 30.1984 11.0381 42.1963 0.2897 0.1705 0.3013 0.1558 0.0998
"331" 1082.25 11.9754 24.6257 30.6674 11.1387 41.7079 0.2754 0.168 0.3202 0.157 0.0994
"332" 1082.5 11.9036 24.6171 31.1379 11.2446 41.2194 0.261 0.1653 0.339 0.1583 0.0991
"333" 1082.75 11.8305 24.6044 31.6096 11.356 40.7307 0.2465 0.1624 0.3577 0.1595 0.0987
"334" 1083 11.756 24.5877 32.0823 11.4729 40.2421 0.2319 0.1593 0.3762 0.1607 0.0984
"335" 1083.25 11.6801 24.5668 32.5559 11.5955 39.7536 0.2172 0.1559 0.3947 0.1618 0.098
"336" 1083.5 11.6029 24.5419 33.0301 11.7238 39.2654 0.2025 0.1524 0.413 0.163 0.0977
"337" 1083.75 11.5246 24.5135 33.4997 11.8581 38.7783 0.188 0.1489 0.4315 0.1643 0.0975
"338" 1084 11.4478 24.4872 33.9417 11.9992 38.3001 0.1747 0.1459 0.4504 0.1658 0.0979
"339" 1084.25 11.3738 24.466 34.3532 12.1477 37.8346 0.1624 0.143 0.4691 0.1673 0.0984
"340" 1084.5 11.3027 24.4506 34.7329 12.3039 37.3823 0.1511 0.1401 0.4875 0.1688 0.0989
"341" 1084.75 11.2346 24.4413 35.0797 12.468 36.9435 0.1409 0.1373 0.5055 0.1703 0.0995
"342" 1085 11.1698 24.4386 35.3923 12.6402 36.5184 0.1319 0.1344 0.5233 0.1718 0.1001
"343" 1085.25 11.1084 24.4431 35.6701 12.8191 36.1073 0.124 0.1318 0.5409 0.1734 0.1008
"344" 1085.5 11.0521 24.4493 35.919 12.9921 35.7148 0.1173 0.13 0.5587 0.1751 0.1021
"345" 1085.75 10.9885 24.4444 36.1439 13.1607 35.3532 0.1121 0.1295 0.5768 0.1775 0.1048
"346" 1086 10.9088 24.4162 36.3186 13.3354 35.0499 0.1093 0.131 0.5951 0.181 0.1097
"347" 1086.25 10.8198 24.3644 36.4565 13.5186 34.8161 0.1073 0.1316 0.6098 0.1843 0.1144
"348" 1086.5 10.7241 24.2943 36.5655 13.7049 34.6445 0.1057 0.1312 0.6209 0.1875 0.1188
"349" 1086.75 10.6232 24.2096 36.651 13.8895 34.5276 0.1044 0.1301 0.6288 0.1905 0.1227
"350" 1087 10.5185 24.1133 36.7173 14.0686 34.4593 0.1034 0.1285 0.6339 0.1933 0.1263
"351" 1087.25 10.4109 24.0077 36.768 14.2391 34.4345 0.1026 0.1264 0.6366 0.196 0.1296
"352" 1087.5 10.3012 23.8946 36.8057 14.3986 34.449 0.1019 0.1241 0.6371 0.1985 0.1327
"353" 1087.75 10.1901 23.7755 36.8327 14.5454 34.4994 0.1013 0.1216 0.6357 0.2009 0.1355
"354" 1088 10.0781 23.6517 36.8508 14.6782 34.5827 0.1008 0.1191 0.6325 0.2032 0.1381
"355" 1088.25 9.9655 23.524 36.8613 14.7962 34.6966 0.1004 0.1166 0.6278 0.2054 0.1405
"356" 1088.5 9.8527 23.3922 36.8655 14.8991 34.8389 0.1001 0.1142 0.6216 0.2075 0.1428
"357" 1088.75 9.7406 23.246 36.8611 14.9884 35.0124 0.1002 0.1123 0.6146 0.2097 0.1457
"358" 1089 9.6318 23.0869 36.8351 15.068 35.2248 0.1011 0.1109 0.6063 0.212 0.149
"359" 1089.25 9.5286 22.916 36.7866 15.1382 35.4782 0.1025 0.1094 0.5961 0.214 0.1523
"360" 1089.5 9.4329 22.7327 36.7147 15.1985 35.7732 0.1045 0.1079 0.5839 0.2158 0.1557
"361" 1089.75 9.3472 22.5404 36.6243 15.2507 36.0846 0.1074 0.1072 0.5719 0.2176 0.1599
"362" 1090 9.2737 22.3459 36.5277 15.3002 36.3916 0.1106 0.1069 0.5604 0.2194 0.1643
"363" 1090.25 9.2125 22.1502 36.4261 15.3475 36.6953 0.114 0.1065 0.549 0.2208 0.1688
"364" 1090.5 9.1637 21.9533 36.3195 15.3925 36.9955 0.1174 0.1062 0.5377 0.222 0.1732
"365" 1090.75 9.1274 21.7551 36.208 15.4354 37.2922 0.121 0.1058 0.5265 0.2229 0.1776
"366" 1091 9.1038 21.5559 36.0915 15.4759 37.5851 0.1248 0.1055 0.5154 0.2236 0.182
"367" 1091.25 9.0928 21.3556 35.9702 15.5142 37.8741 0.1286 0.1052 0.5043 0.2239 0.1864
"368" 1091.5 9.0947 21.1543 35.844 15.5501 38.1591 0.1326 0.1048 0.4934 0.224 0.1908
"369" 1091.75 9.1098 20.9519 35.713 15.5836 38.4399 0.1367 0.1045 0.4826 0.2239 0.1951
"370" 1092 9.1382 20.7487 35.5771 15.6147 38.7162 0.1409 0.1041 0.4719 0.2234 0.1994
"371" 1092.25 9.1802 20.5445 35.4363 15.6433 38.9878 0.1452 0.1038 0.4613 0.2226 0.2037
"372" 1092.5 9.2363 20.3393 35.2905 15.6694 39.2546 0.1497 0.1034 0.4508 0.2216 0.2079
"373" 1092.75 9.3067 20.1333 35.1399 15.6929 39.5161 0.1542 0.103 0.4405 0.2202 0.2121
"374" 1093 9.392 19.9264 34.9842 15.7137 39.7722 0.1589 0.1027 0.4303 0.2185 0.2163
"375" 1093.25 9.4926 19.7186 34.8234 15.7317 40.0225 0.1637 0.1023 0.4202 0.2165 0.2204
"376" 1093.5 9.6091 19.5098 34.6574 15.7469 40.2667 0.1687 0.1019 0.4103 0.2141 0.2245
"377" 1093.75 9.7423 19.3001 34.4861 15.7591 40.5043 0.1737 0.1015 0.4006 0.2114 0.2286
"378" 1094 9.8928 19.0895 34.3094 15.7683 40.735 0.1789 0.101 0.3911 0.2083 0.2326
"379" 1094.25 10.0535 18.8785 34.1286 15.775 40.9603 0.1843 0.1008 0.382 0.2051 0.2367
"380" 1094.5 10.216 18.6688 33.9467 15.7806 41.1839 0.1898 0.1007 0.373 0.2018 0.2409
"381" 1094.75 10.3805 18.4606 33.7638 15.7854 41.4062 0.1952 0.1006 0.3641 0.1985 0.245
"382" 1095 10.5469 18.2537 33.5802 15.7892 41.6271 0.2007 0.1005 0.3552 0.1952 0.2491
"383" 1095.25 10.7152 18.0482 33.3957 15.7921 41.8467 0.2062 0.1003 0.3463 0.1918 0.2532
"384" 1095.5 10.8855 17.8441 33.2103 15.7941 42.0648 0.2117 0.1002 0.3375 0.1883 0.2572
"385" 1095.75 11.0578 17.6415 33.0243 15.7951 42.2815 0.2173 0.1001 0.3287 0.1848 0.2612
"386" 1096 11.232 17.4403 32.8374 15.7953 42.4967 0.2228 0.1 0.32 0.1813 0.2651
"387" 1096.25 11.4083 17.2405 32.6499 15.7945 42.7104 0.2284 0.0998 0.3112 0.1777 0.2689
"388" 1096.5 11.5865 17.0421 32.4616 15.7928 42.9225 0.2339 0.0997 0.3026 0.1741 0.2728
"389" 1096.75 11.7667 16.8451 32.2726 15.7902 43.133 0.2395 0.0996 0.2939 0.1704 0.2766
"390" 1097 11.9489 16.6496 32.083 15.7866 43.3419 0.2451 0.0995 0.2853 0.1667 0.2803
"391" 1097.25 12.1331 16.4556 31.8928 15.7821 43.5491 0.2507 0.0993 0.2768 0.163 0.284
"392" 1097.5 12.3194 16.2629 31.702 15.7768 43.7547 0.2563 0.0992 0.2682 0.1591 0.2876
"393" 1097.75 12.5076 16.0717 31.5105 15.7704 43.9584 0.2619 0.0991 0.2598 0.1553 0.2912
"394" 1098 12.6979 15.882 31.3186 15.7632 44.1605 0.2676 0.099 0.2514 0.1514 0.2948
"395" 1098.25 12.8903 15.6937 31.1261 15.7551 44.3607 0.2732 0.0988 0.243 0.1474 0.2983
"396" 1098.5 13.0846 15.5068 30.933 15.746 44.5591 0.2788 0.0987 0.2347 0.1434 0.3018
"397" 1098.75 13.281 15.3214 30.7395 15.736 44.7556 0.2845 0.0986 0.2264 0.1394 0.3052
"398" 1099 13.4795 15.1375 30.5456 15.7251 44.9502 0.2901 0.0985 0.2182 0.1353 0.3086
"399" 1099.25 13.6742 14.9554 30.352 15.7138 45.1443 0.2959 0.0986 0.2103 0.1313 0.3121
"400" 1099.5 13.8516 14.7767 30.1625 15.7037 45.3441 0.3016 0.0988 0.2024 0.1278 0.3158
"401" 1099.75 14.0124 14.6032 29.9809 15.6822 45.5551 0.3072 0.0996 0.1944 0.1247 0.3196
"402" 1100 14.1592 14.4413 29.8216 15.6454 45.7438 0.3129 0.1022 0.1891 0.1225 0.3244
"403" 1100.25 14.2952 14.2977 29.7004 15.5966 45.8956 0.3176 0.1052 0.1856 0.1205 0.3291
"404" 1100.5 14.421 14.1728 29.6183 15.5371 46.0132 0.321 0.1083 0.1832 0.1187 0.3332
"405" 1100.75 14.5369 14.0655 29.5742 15.4675 46.0982 0.3231 0.1113 0.1818 0.117 0.3367
"406" 1101 14.6432 13.9752 29.5667 15.3885 46.152 0.324 0.1142 0.1814 0.1154 0.3397
"407" 1101.25 14.7402 13.9008 29.5944 15.3006 46.176 0.3237 0.117 0.1818 0.1138 0.3421
"408" 1101.5 14.8281 13.8415 29.6559 15.2046 46.1716 0.3223 0.1198 0.183 0.1124 0.3441
"409" 1101.75 14.9073 13.7963 29.7497 15.1009 46.1403 0.3197 0.1224 0.1849 0.111 0.3455
"410" 1102 14.9781 13.7646 29.8745 14.9902 46.0833 0.3161 0.1249 0.1876 0.1097 0.3464
"411" 1102.25 15.0407 13.7454 30.0289 14.873 46.0019 0.3115 0.1274 0.1909 0.1085 0.3468
"412" 1102.5 15.0954 13.7379 30.2117 14.7498 45.8975 0.306 0.1296 0.1949 0.1073 0.3468
"413" 1102.75 15.1426 13.7414 30.4215 14.621 45.7712 0.2994 0.1318 0.1994 0.1062 0.3463
"414" 1103 15.1824 13.7551 30.6571 14.4872 45.6242 0.292 0.1338 0.2044 0.1052 0.3455
"415" 1103.25 15.2153 13.7783 30.9171 14.3487 45.4578 0.2838 0.1356 0.21 0.1042 0.3442
"416" 1103.5 15.2415 13.8103 31.2004 14.2061 45.2731 0.2747 0.1374 0.2159 0.1032 0.3426
"417" 1103.75 15.2612 13.8504 31.5058 14.0597 45.0711 0.2649 0.139 0.2223 0.1023 0.3406
"418" 1104 15.2747 13.898 31.832 13.9099 44.853 0.2543 0.1404 0.2291 0.1015 0.3383
"419" 1104.25 15.2824 13.9524 32.1778 13.7571 44.6198 0.2431 0.1417 0.2363 0.1007 0.3357
"420" 1104.5 15.2844 14.0129 32.5422 13.6016 44.3725 0.2312 0.1429 0.2437 0.0999 0.3328
"421" 1104.75 15.281 14.0791 32.924 13.4439 44.1121 0.2187 0.1439 0.2515 0.0992 0.3296
"422" 1105 15.2726 14.1503 33.3221 13.2841 43.8395 0.2056 0.1448 0.2596 0.0985 0.3262
"423" 1105.25 15.2594 14.226 33.7353 13.1226 43.5558 0.192 0.1456 0.2679 0.0978 0.3225
"424" 1105.5 15.2416 14.3057 34.1627 12.9597 43.2618 0.1779 0.1463 0.2764 0.0972 0.3187
"425" 1105.75 15.2195 14.3888 34.6031 12.7957 42.9583 0.1633 0.1468 0.2851 0.0966 0.3146
"426" 1106 15.1934 14.4748 35.0556 12.6309 42.6463 0.1483 0.1473 0.294 0.0961 0.3104
"427" 1106.25 15.1635 14.5634 35.519 12.4655 42.3266 0.1329 0.1476 0.3031 0.0956 0.3061
"428" 1106.5 15.1294 14.6369 35.9302 12.3027 42.0109 0.1217 0.1531 0.3186 0.0971 0.3066
"429" 1106.75 15.0687 14.6714 36.2384 12.1589 41.7604 0.1169 0.165 0.3398 0.1017 0.3137
"430" 1107 14.9862 14.6826 36.488 12.0399 41.5976 0.1136 0.1757 0.3567 0.1064 0.3207
"431" 1107.25 14.8866 14.6754 36.6902 11.9438 41.517 0.1108 0.1841 0.368 0.1109 0.3266
"432" 1107.5 14.7727 14.6521 36.8506 11.8681 41.5102 0.1083 0.1903 0.3742 0.1149 0.3312
"433" 1107.75 14.6464 14.6148 36.9737 11.8103 41.5695 0.1062 0.1946 0.3757 0.1186 0.3347
"434" 1108 14.5098 14.565 37.0634 11.7684 41.688 0.1043 0.1971 0.373 0.122 0.3371
"435" 1108.25 14.3642 14.5043 37.123 11.7405 41.8597 0.1026 0.1979 0.3664 0.125 0.3385
"436" 1108.5 14.211 14.434 37.1556 11.7249 42.079 0.1012 0.1971 0.3564 0.1276 0.339
"437" 1108.75 14.0515 14.3552 37.1638 11.72 42.341 0.0998 0.1951 0.3432 0.13 0.3387
"438" 1109 13.8867 14.2689 37.1501 11.7246 42.6413 0.0986 0.1918 0.3272 0.1321 0.3376
"439" 1109.25 13.7175 14.1761 37.1166 11.7374 42.9759 0.0976 0.1874 0.3086 0.1339 0.3358
"440" 1109.5 13.5447 14.0776 37.0653 11.7574 43.341 0.0966 0.182 0.2878 0.1355 0.3334
"441" 1109.75 13.3691 13.974 36.998 11.7835 43.7334 0.0957 0.1757 0.2649 0.1369 0.3305
"442" 1110 13.1913 13.8662 36.9164 11.8148 44.1498 0.095 0.1686 0.2402 0.138 0.327
"443" 1110.25 13.0119 13.7547 36.8221 11.8505 44.5874 0.0943 0.1609 0.2138 0.139 0.323
"444" 1110.5 12.8318 13.6403 36.7173 11.8901 45.0365 0.0938 0.1529 0.1869 0.1399 0.3191
"445" 1110.75 12.6526 13.5252 36.6079 11.9337 45.4838 0.0936 0.1451 0.1603 0.1408 0.3153
"446" 1111 12.475 13.4099 36.4953 11.9814 45.9307 0.0934 0.137 0.1335 0.1417 0.3113
"447" 1111.25 12.3033 13.2997 36.3536 12.0156 46.3349 0.0971 0.1351 0.1159 0.1447 0.3125
"448" 1111.5 12.173 13.2362 36.1439 12.0211 46.6385 0.1072 0.1426 0.1132 0.1502 0.3204
"449" 1111.75 12.0931 13.2308 35.9018 12.0145 46.8939 0.1176 0.149 0.1108 0.1541 0.326
"450" 1112 12.0615 13.2819 35.6297 11.9964 47.1031 0.1282 0.1543 0.1086 0.1566 0.3293
"451" 1112.25 12.0769 13.3884 35.3293 11.9673 47.2666 0.139 0.1584 0.1065 0.1576 0.3302
"452" 1112.5 12.1385 13.527 35.0064 11.929 47.3919 0.1501 0.162 0.105 0.1574 0.33
"453" 1112.75 12.2272 13.6824 34.6711 11.8852 47.4932 0.1615 0.1656 0.1044 0.1567 0.3292
"454" 1113 12.3142 13.8554 34.3327 11.8393 47.5848 0.173 0.1691 0.104 0.1559 0.328
"455" 1113.25 12.3995 14.0456 33.9924 11.7915 47.6681 0.1843 0.1724 0.1036 0.1551 0.3263
"456" 1113.5 12.4831 14.2524 33.6503 11.742 47.7431 0.1957 0.1755 0.1032 0.1542 0.324
"457" 1113.75 12.565 14.4754 33.3066 11.6908 47.81 0.2069 0.1784 0.1028 0.1533 0.3211
"458" 1114 12.6452 14.7142 32.9616 11.638 47.8689 0.218 0.181 0.1025 0.1523 0.3178
"459" 1114.25 12.724 14.9642 32.6162 11.5838 47.921 0.2291 0.1836 0.1022 0.1512 0.3141
"460" 1114.5 12.8023 15.2175 32.2723 11.5292 47.9697 0.2402 0.1861 0.1021 0.1502 0.3103
"461" 1114.75 12.8802 15.474 31.9303 11.4741 48.0154 0.2511 0.1886 0.102 0.1492 0.3063
"462" 1115 12.9578 15.7337 31.5902 11.4186 48.0581 0.262 0.191 0.1018 0.1481 0.3022
"463" 1115.25 13.0349 15.9966 31.252 11.3627 48.0978 0.2727 0.1932 0.1017 0.147 0.298
"464" 1115.5 13.1116 16.2626 30.9157 11.3064 48.1344 0.2833 0.1954 0.1016 0.1458 0.2936
"465" 1115.75 13.1879 16.5319 30.5813 11.2496 48.1679 0.2938 0.1975 0.1014 0.1447 0.2891
"466" 1116 13.2637 16.8044 30.2488 11.1925 48.1984 0.3042 0.1995 0.1013 0.1435 0.2844
"467" 1116.25 13.3391 17.0801 29.9182 11.135 48.2258 0.3145 0.2014 0.1011 0.1423 0.2795
"468" 1116.5 13.4139 17.3591 29.5897 11.0772 48.25 0.3247 0.2033 0.101 0.141 0.2745
"469" 1116.75 13.4883 17.6413 29.263 11.0189 48.2712 0.3348 0.205 0.1009 0.1397 0.2694
"470" 1117 13.5622 17.9268 28.9384 10.9604 48.2893 0.3448 0.2066 0.1007 0.1384 0.2641
"471" 1117.25 13.6355 18.2156 28.6158 10.9014 48.3042 0.3546 0.2082 0.1006 0.1371 0.2586
"472" 1117.5 13.7083 18.5076 28.2951 10.8421 48.316 0.3644 0.2096 0.1005 0.1358 0.253
"473" 1117.75 13.7805 18.8029 27.9765 10.7825 48.3246 0.374 0.211 0.1003 0.1344 0.2472
"474" 1118 13.8522 19.1015 27.6599 10.7226 48.3301 0.3836 0.2123 0.1002 0.133 0.2413
"475" 1118.25 13.9233 19.4034 27.3453 10.6623 48.3324 0.393 0.2134 0.1 0.1315 0.2353
"476" 1118.5 13.9937 19.7085 27.0328 10.6017 48.3316 0.4023 0.2145 0.0999 0.1301 0.229
"477" 1118.75 14.0636 20.017 26.7224 10.5408 48.3276 0.4115 0.2155 0.0998 0.1286 0.2227
"478" 1119 14.1329 20.3288 26.414 10.4796 48.3204 0.4206 0.2164 0.0996 0.1271 0.2161
"479" 1119.25 14.2015 20.6438 26.1076 10.4182 48.3101 0.4295 0.2171 0.0995 0.1255 0.2094
"480" 1119.5 14.2694 20.9622 25.8034 10.3564 48.2966 0.4384 0.2178 0.0993 0.124 0.2026
"481" 1119.75 14.3367 21.2839 25.5012 10.2944 48.2799 0.4471 0.2184 0.0992 0.1224 0.1956
